Company,TypeName,Ram,Weight,Price,TouchScreen,Ips,Ppi,Cpu_brand,HDD,SSD,Gpu_brand,Os
Lenovo,Notebook,8,2.8,10265.276597141132,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Others
Lenovo,Gaming,8,2.6,11123.9067701322,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,11022.20830408089,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,11307.930232161196,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,11272.726554360905,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,2.1,10246.54945809043,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,11421.77849656245,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,10208.009042782656,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,9708.90230312988,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,11273.329308763512,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,10232.96037890921,0,0,100.45466986113652,Intel Core i5,1000,0,Intel,Others
Lenovo,Gaming,16,2.6,10911.903762066184,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,11022.20830408089,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,11384.09159312676,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,12135.793518599823,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,10126.185116412724,1,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,11352.069152558353,0,0,127.33567457123112,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,10841.452101115572,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,10145.17175872359,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,11670.950599679989,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,10578.148918421473,0,0,100.45466986113652,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,11039.464987704201,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,11288.114524334733,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,10368.432457987426,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,11130.176383145796,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,9866.652599193329,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Others
Dell,2 in 1 Convertible,16,2.77,11470.547260182666,1,0,127.33567457123112,Intel Core i7,0,512,Nvidia,Windows
HP,Notebook,4,1.54,10978.617394068182,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.5,11353.319934460009,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,1.6,10749.784912589748,0,0,111.93520355955212,Intel Core i5,500,0,Intel,Windows
Asus,Gaming,16,2.34,11727.036344253593,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,10326.446742946873,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Others
Dell,2 in 1 Convertible,8,1.24,11478.299236986984,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,9756.304542024465,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others
HP,Notebook,4,1.86,9964.522443121996,0,0,100.45466986113652,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,6,2.4,10319.441460358463,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,Windows
Lenovo,Notebook,8,1.9,10952.842367862882,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.2,10071.3630658882,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
Asus,Notebook,4,2.0,9801.561133612584,0,0,100.45466986113652,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.0,11525.170191386665,0,1,127.33567457123112,Intel Core i7,1000,128,Nvidia,Windows
Dell,Notebook,4,2.29,10169.966417336806,0,0,100.45466986113652,Intel Core i3,500,0,Intel,Windows
Lenovo,Notebook,8,2.32,10772.384744506988,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
MSI,Gaming,8,2.4,11089.517135798169,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,10700.606673128841,1,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
Asus,Ultrabook,8,1.2,10567.234758240791,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,10104.611236292678,0,0,100.45466986113652,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,9641.987714344566,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Others
Dell,Notebook,2,2.2,9913.097231314561,0,0,100.45466986113652,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,10776.844060703754,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,10285.461122475177,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,10667.632361713904,0,0,100.45466986113652,Intel Core i7,1000,0,AMD,Others
HP,Netbook,2,1.17,9317.895278196944,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,10555.2565839505,0,0,100.45466986113652,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,10433.899309576924,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,11288.114524334733,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,9409.283029786373,0,0,111.93520355955212,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,10614.128815398655,0,0,100.45466986113652,Intel Core i7,1000,0,AMD,Windows
